Column1,Column2
51.76,2344.932
51.77,2316.104
51.78,2370.085
51.79,2342.123
51.8,2303.265
51.81,2302.609
51.82,2346.189
51.83,2376.914
51.84,2453.794
51.85,2368.382
51.86,2162.457
51.87,2169.503
51.88,2264.541
51.89,2201.531
51.9,2193.019
51.91,2290.84
51.92,2294.328
51.93,2251.857
51.94,2305.58
51.95,2387.072
51.96,2289.151
51.97,2247.605
51.98,2389.09
51.99,2370.074
52,2427.701
52.01,2451.642
52.02,2395.993
52.03,2235.03
52.04,2324.153
52.05,2448.911
52.06,2396.088
52.07,2382.385
52.08,2340.132
52.09,2375.991
52.1,2422.121
52.11,2497.557
52.12,2431.56
52.13,2401.245
52.14,2339.151
52.15,2338.338
52.16,2369.889
52.17,2373.129
52.18,2352.863
52.19,2400.756
52.2,2421.51
52.21,2371.199
52.22,2325.425
52.23,2279.884
52.24,2279.103
52.25,2321.896
52.26,2429.538
52.27,2533.333
52.28,2512.904
52.29,2422.519
52.3,2327.303
52.31,2379.428
52.32,2468.853
52.33,2412.383
52.34,2318.434
52.35,2356.097
52.36,2336.11
52.37,2324.979
52.38,2336.154
52.39,2329.896
52.4,2364.41
52.41,2370.577
52.42,2355.184
52.43,2357.224
52.44,2406.569
52.45,2331.15
52.46,2241.393
52.47,2168.285
52.48,2199.655
52.49,2279.541
52.5,2333.578
52.51,2371.285
52.52,2271.921
52.53,2165.163
52.54,2331.73
52.55,2526.261
52.56,2465.089
52.57,2446.948
52.58,2415.819
52.59,2393.353
52.6,2330.521
52.61,2380.442
52.62,2350.65
52.63,2375.948
52.64,2404.627
52.65,2402.824
52.66,2360.532
52.67,2324.566
52.68,2298.141
52.69,2365.146
52.7,2323.218
52.71,2247.914
52.72,2322.694
52.73,2344.898
52.74,2373.094
52.75,2404.062
52.76,2395.533
52.77,2386.302
52.78,2434.405
52.79,2532.64
52.8,2519.124
52.81,2487.16
52.82,2279.242
52.83,2353.823
52.84,2299.91
52.85,2198.312
52.86,2196.553
52.87,2316.228
52.88,2495.509
52.89,2433.759
52.9,2313.215
52.91,2236.045
52.92,2266.046
52.93,2366.475
52.94,2319.25
52.95,2294.625
52.96,2355.64
52.97,2370.755
52.98,2304.153
52.99,2295.771
53,2393.003
53.01,2379.537
53.02,2274.704
53.03,2347.264
53.04,2368.885
53.05,2433.932
53.06,2343.228
53.07,2328.972
53.08,2344.618
53.09,2361.302
53.1,2481.368
53.11,2485.154
53.12,2339.38
53.13,2309.524
53.14,2326.178
53.15,2358.598
53.16,2424.841
53.17,2429.418
53.18,2416.667
53.19,2407.595
53.2,2359.698
53.21,2325.738
53.22,2400.852
53.23,2379.445
53.24,2429.862
53.25,2459.362
53.26,2474.751
53.27,2479.554
53.28,2467.922
53.29,2498.488
53.3,2565.211
53.31,2469.675
53.32,2402.427
53.33,2345.66
53.34,2413.451
53.35,2509.789
53.36,2509.092
53.37,2402.766
53.38,2462.542
53.39,2414.518
53.4,2353.457
53.41,2298.377
53.42,2303.21
53.43,2449.911
53.44,2545.019
53.45,2443.266
53.46,2469.404
53.47,2533.061
53.48,2364.242
53.49,2441.209
53.5,2452.311
53.51,2451.904
53.52,2432.716
53.53,2489.877
53.54,2512.027
53.55,2654.207
53.56,2579.608
53.57,2498.003
53.58,2577.778
53.59,2604.525
53.6,2707.781
53.61,2698.866
53.62,2726.574
53.63,2769.955
53.64,2762.592
53.65,2690.823
53.66,2756.352
53.67,2813.101
53.68,2866.985
53.69,2926.91
53.7,2805.682
53.71,2901.06
53.72,2944.593
53.73,3109.01
53.74,3097.908
53.75,3097.219
53.76,3117.782
53.77,3071.675
53.78,3166.667
53.79,3176.896
53.8,3247.681
53.81,3364.152
53.82,3379.796
53.83,3412.999
53.84,3570.221
53.85,3802.824
53.86,3889.455
53.87,4026.989
53.88,4211.151
53.89,4422.354
53.9,4667.775
53.91,4650.575
53.92,4936.893
53.93,5132.063
53.94,5782.986
53.95,6774.641
53.96,7621.328
53.97,8790.83
53.98,10230.77
53.99,11509.79
54,13270.49
54.01,15587.09
54.02,17836.58
54.03,19729.16
54.04,21005
54.05,21851.04
54.06,21708.28
54.07,20771.58
54.08,18817.01
54.09,16984.39
54.1,15327.78
54.11,13639.29
54.12,12556.64
54.13,12025.62
54.14,12144.49
54.15,11937.33
54.16,12380.5
54.17,12919.11
54.18,13313.52
54.19,13489.13
54.2,13096.94
54.21,12499.66
54.22,11546.5
54.23,10449.78
54.24,9205.562
54.25,7997.927
54.26,7069.124
54.27,6356.208
54.28,5649.741
54.29,5067.689
54.3,4547.832
54.31,4360.113
54.32,4105.005
54.33,4017.878
54.34,3902.252
54.35,3738.082
54.36,3487.372
54.37,3472.5
54.38,3442.635
54.39,3443.583
54.4,3272.246
54.41,3132.189
54.42,3147.961
54.43,3048.045
54.44,2970.486
54.45,3020.437
54.46,2930.486
54.47,2899.798
54.48,2814.496
54.49,2788.319
54.5,2981.935
54.51,2987.711
54.52,2809.919
54.53,2696.428
54.54,2515.156
54.55,2544.444
54.56,2560.396
54.57,2678.438
54.58,2672.85
54.59,2591.192
54.6,2563.438
54.61,2544.658
54.62,2592.707
54.63,2602.644
54.64,2461.282
54.65,2570.528
54.66,2698.763
54.67,2419.772
54.68,2407.902
54.69,2450.511
54.7,2287.181
54.71,2415.86
54.72,2444.956
54.73,2375.999
54.74,2534.937
54.75,2398.086
54.76,2336.182
54.77,2371.282
54.78,2468.395
54.79,2538.333
54.8,2575.072
54.81,2498.908
54.82,2486.183
54.83,2457.893
54.84,2416.081
54.85,2305.556
54.86,2302.423
54.87,2281.534
54.88,2382.473
54.89,2488.918
54.9,2530.865
54.91,2382.987
54.92,2278.014
54.93,2400.796
54.94,2461.829
54.95,2413.985
54.96,2432.116
54.97,2315.959
54.98,2483.779
54.99,2422.72
55,2357.113
55.01,2264.854
55.02,2429.771
55.03,2373.031
55.04,2210.673
55.05,2462.789
55.06,2417.093
55.07,2425.592
55.08,2467.083
55.09,2470.576
55.1,2437.392
55.11,2277.778
55.12,2278.969
55.13,2303.073
55.14,2408.919
55.15,2301.348
55.16,2240.668
55.17,2189.635
55.18,2212.144
55.19,2380.428
55.2,2333.873
55.21,2264.999
55.22,2320.828
55.23,2300
55.24,2299.322
55.25,2290.559
55.26,2316.338
55.27,2308.517
55.28,2261.557
55.29,2185.011
55.3,2308.652
55.31,2364.463
55.32,2412.327
55.33,2247.148
55.34,2399.956
55.35,2496.293
55.36,2420.49
55.37,2284.986
55.38,2319.372
55.39,2368.238
55.4,2285.5
55.41,2217.69
55.42,2249.426
55.43,2470.5
55.44,2433.333
55.45,2429.083
55.46,2337.496
55.47,2431.07
55.48,2370.029
55.49,2183.55
55.5,2195.235
55.51,2359.688
55.52,2460.213
55.53,2290.856
55.54,2348.281
55.55,2452.192
55.56,2352.099
55.57,2247.699
55.58,2182.939
55.59,2345.614
55.6,2385.604
55.61,2456.867
55.62,2308.675
55.63,2225.61
55.64,2352.989
55.65,2465.43
55.66,2416.667
55.67,2413.354
55.68,2268.793
55.69,2119.134
55.7,2235.021
55.71,2317.527
55.72,2359.368
55.73,2270.569
55.74,2486.482
55.75,2345.934
55.76,2437.815
55.77,2365.968
55.78,2316.449
55.79,2299.932
55.8,2292.629
55.81,2135.465
55.82,2338.363
55.83,2282.953
55.84,2239.868
55.85,2366.592
55.86,2356.304
55.87,2483.967
55.88,2610.211
55.89,2388.539
55.9,2278.102
55.91,2422.096
55.92,2327.749
55.93,2261.143
55.94,2316.59
55.95,2421.98
55.96,2377.92
55.97,2394.376
55.98,2383.389
55.99,2383.333
56,2405.404
56.01,2482.731
56.02,2268.542
56.03,2376.715
56.04,2482.227
56.05,2357.011
56.06,2328.12
56.07,2316.813
56.08,2437.162
56.09,2422.473
56.1,2444.09
56.11,2504.524
56.12,2516.469
56.13,2571.183
56.14,2670.26
56.15,2606.925
56.16,2518.574
56.17,2478.648
56.18,2418.091
56.19,2411.246
56.2,2449.022
56.21,2444.589
56.22,2390.388
56.23,2378.088
56.24,2566.618
56.25,2308.097
56.26,2326.926
56.27,2435.379
56.28,2519.513
56.29,2452.415
56.3,2417.812
56.31,2427.386
56.32,2454.55
56.33,2460.905
56.34,2509.208
56.35,2479.077
56.36,2312.43
56.37,2337.527
56.38,2248.39
56.39,2100.85
56.4,2227.274
56.41,2419.114
56.42,2475.503
56.43,2302.955
56.44,2368.539
56.45,2351.073
56.46,2276.05
56.47,2335.546
56.48,2417.966
56.49,2337.957
56.5,2164.968
56.51,2229.143
56.52,2375.112
56.53,2309.891
56.54,2289.833
56.55,2304.595
56.56,2321.246
56.57,2296.097
56.58,2284.005
56.59,2304.192
56.6,2269.09
56.61,2360.343
56.62,2418.657
56.63,2427.416
56.64,2329.195
56.65,2322.222
56.66,2410.25
56.67,2427.012
56.68,2319.257
56.69,2130.426
56.7,2286.855
56.71,2341.216
56.72,2349.591
56.73,2344.858
56.74,2380.398
56.75,2373.071
56.76,2326.09
56.77,2301.74
56.78,2264.193
56.79,2399.082
56.8,2431.53
56.81,2305.845
56.82,2268.973
56.83,2363.358
56.84,2407.808
56.85,2395.876
56.86,2348.786
56.87,2410.328
56.88,2553.359
56.89,2516.093
56.9,2485.851
56.91,2432.865
56.92,2382.404
56.93,2402.959
56.94,2234.501
56.95,2337.284
56.96,2375.102
56.97,2412.884
56.98,2481.795
56.99,2408.816
57,2400
57.01,2400
57.02,2265.306
57.03,2334.717
57.04,2429.072
57.05,2443.862
57.06,2350.063
57.07,2259.495
57.08,2468.101
57.09,2484.542
57.1,2428.925
57.11,2397.518
57.12,2483.285
57.13,2548.677
57.14,2457.057
57.15,2419.846
57.16,2406.838
57.17,2410.465
57.18,2460.147
57.19,2407.887
57.2,2478.287
57.21,2557.316
57.22,2718.018
57.23,2768.151
57.24,2645.56
57.25,2583.981
57.26,2626.387
57.27,2550.788
57.28,2825.053
57.29,2793.993
57.3,2696.222
57.31,2697.836
57.32,2608.252
57.33,2719.855
57.34,2782.252
57.35,2928.459
57.36,3055.763
57.37,2980.983
57.38,3158.534
57.39,3485.95
57.4,3581.193
57.41,3646.256
57.42,3712.858
57.43,3684.063
57.44,3815.947
57.45,3800.816
57.46,3761.168
57.47,3774.549
57.48,3872.637
57.49,4035.754
57.5,4193.612
57.51,4093.77
57.52,4369.672
57.53,4752.345
57.54,5173.831
57.55,5681.183
57.56,5991.404
57.57,5995.777
57.58,6190.519
57.59,6120.053
57.6,6090.644
57.61,5771.133
57.62,5272.368
57.63,4895.178
57.64,4717.815
57.65,4415.368
57.66,4110.234
57.67,4177.123
57.68,3963.612
57.69,4083.334
57.7,4181.406
57.71,4254.489
57.72,4179.012
57.73,4179.543
57.74,4082.077
57.75,4130.068
57.76,4130.669
57.77,3843.427
57.78,3618.421
57.79,3427.768
57.8,3312.184
57.81,3139.248
57.82,2987.017
57.83,2888.251
57.84,2767.611
57.85,2758.073
57.86,2661.287
57.87,2589.037
57.88,2699.996
57.89,2537.889
57.9,2580.243
57.91,2532.346
57.92,2449.094
57.93,2487.326
57.94,2473.036
57.95,2529.506
57.96,2495.131
57.97,2411.691
57.98,2367.611
57.99,2320.91
58,2253.114
58.01,2452.769
58.02,2492.204
58.03,2399.99
58.04,2391.096
58.05,2403.313
58.06,2494.127
58.07,2468.012
58.08,2296.52
58.09,2290.853
58.1,2357.288
58.11,2460.248
58.12,2461.354
58.13,2363.358
58.14,2312.58
58.15,2393.144
58.16,2307.317
58.17,2277.778
58.18,2382.491
58.19,2419.826
58.2,2487.504
58.21,2470.782
58.22,2348.241
58.23,2216.946
58.24,2284.154
58.25,2345.709
58.26,2230.297
58.27,2354.055
58.28,2313.834
58.29,2224.346
58.3,2343.071
58.31,2353.29
58.32,2305.867
58.33,2311.568
58.34,2231.158
58.35,2325.115
58.36,2425.078
58.37,2427.408
58.38,2307.377
58.39,2233.99
58.4,2145.856
58.41,2270.519
58.42,2232.035
58.43,2239.364
58.44,2292.206
58.45,2292.91
58.46,2208.906
58.47,2246.395
58.48,2283.461
58.49,2192.447
58.5,2115.047
58.51,2225.464
58.52,2233.253
58.53,2280.618
58.54,2283.337
58.55,2277.778
58.56,2240.386
58.57,2294.165
58.58,2237.937
58.59,2202.835
58.6,2303.317
58.61,2343.016
58.62,2257.889
58.63,2231.894
58.64,2315.547
58.65,2336.234
58.66,2280.038
58.67,2281.582
58.68,2321.598
58.69,2304.751
58.7,2343.376
58.71,2202.297
58.72,2144.444
58.73,2156.628
58.74,2108.388
58.75,2194.192
58.76,2200.976
58.77,2265.632
58.78,2371.083
58.79,2363.747
58.8,2229.323
58.81,2199.402
58.82,2185.498
58.83,2253.893
58.84,2291.334
58.85,2270.474
58.86,2217.226
58.87,2176.096
58.88,2238.28
58.89,2330.234
58.9,2323.816
58.91,2192.252
58.92,2184.009
58.93,2203.951
58.94,2209.501
58.95,2254.45
58.96,2213.206
58.97,2243.893
58.98,2290.207
58.99,2350.932
59,2309.625
59.01,2302.867
59.02,2318.914
59.03,2341.701
59.04,2400.573
59.05,2247.408
59.06,2141.188
59.07,2220.747
59.08,2253.375
59.09,2219.099
59.1,2244.127
59.11,2207.188
59.12,2152.564
59.13,2219.542
59.14,2274.731
59.15,2248.867
59.16,2302.166
59.17,2268.418
59.18,2242.702
59.19,2316.787
59.2,2273.96
59.21,2174.349
59.22,2243.009
59.23,2266.176
59.24,2149.718
59.25,2133.969
59.26,2296.986
59.27,2208.606
59.28,2129.575
59.29,2225.338
59.3,2253.488
59.31,2188.325
59.32,2228.355
59.33,2216.348
59.34,2179.546
59.35,2149.907
59.36,2168.598
59.37,2246.372
59.38,2262.967
59.39,2266.647
59.4,2168.857
59.41,2168.272
59.42,2227.57
59.43,2266.495
59.44,2222.735
59.45,2150.476
59.46,2164.363
59.47,2322.147
59.48,2328.79
59.49,2298.086
59.5,2278.181
59.51,2233.988
59.52,2238.419
59.53,2235.521
59.54,2267.536
59.55,2227.538
59.56,2140.394
59.57,2175.872
59.58,2297.327
59.59,2326.51
59.6,2219.972
59.61,2130.909
59.62,2064.698
59.63,2142.267
59.64,2224.915
59.65,2263.765
59.66,2291.971
59.67,2268.116
59.68,2189.868
59.69,2102.58
59.7,2096.905
59.71,2156.88
59.72,2222
59.73,2265.502
59.74,2253.249
59.75,2322.856
59.76,2354.757
59.77,2320.031
59.78,2309.038
59.79,2227.673
59.8,2160.422
59.81,2125.741
59.82,2252.974
59.83,2242.161
59.84,2200.579
59.85,2279.982
59.86,2280.966
59.87,2289.881
59.88,2314.538
59.89,2323.51
59.9,2259.457
59.91,2179.151
59.92,2244.086
59.93,2350.993
59.94,2308.665
59.95,2240.78
59.96,2244.693
59.97,2191.382
59.98,2170.232
59.99,2183.333
60,2156.445
60.01,2263.044
60.02,2310.944
60.03,2201.93
60.04,2237.938
60.05,2316.668
60.06,2324.45
60.07,2415.255
60.08,2444.607
60.09,2402.353
60.1,2392.195
60.11,2377.941
60.12,2294.173
60.13,2211.548
60.14,2198.741
60.15,2228.506
60.16,2277.177
60.17,2381.693
60.18,2396.48
60.19,2308.045
60.2,2295.928
60.21,2209.555
60.22,2204.62
60.23,2304.078
60.24,2345.348
60.25,2401.582
60.26,2387.394
60.27,2321.083
60.28,2255.095
60.29,2267.05
60.3,2296.803
60.31,2243.388
60.32,2224.669
60.33,2245.249
60.34,2269.048
60.35,2305.518
60.36,2334.877
60.37,2363.394
60.38,2302.112
60.39,2285.359
60.4,2307.241
60.41,2309.409
60.42,2341.714
60.43,2307.979
60.44,2272.907
60.45,2249.747
60.46,2187.36
60.47,2186.592
60.48,2257.583
60.49,2294.444
60.5,2322.23
60.51,2264.318
60.52,2163.084
60.53,2173.255
60.54,2257.668
60.55,2296.94
60.56,2263.899
60.57,2208.398
60.58,2186.377
60.59,2173.698
60.6,2218.734
60.61,2266.667
60.62,2251.557
60.63,2353.514
60.64,2395.802
60.65,2265.844
60.66,2290.449
60.67,2315.323
60.68,2329.442
60.69,2386.317
60.7,2341.234
60.71,2329.73
60.72,2316.977
60.73,2286.295
60.74,2386.46
60.75,2425.001
60.76,2224.257
60.77,2095.095
60.78,2149.581
60.79,2191.819
60.8,2247.08
60.81,2250.663
60.82,2222.765
60.83,2259.505
60.84,2274.626
60.85,2330.403
60.86,2339.73
60.87,2282.899
60.88,2292.388
60.89,2388.75
60.9,2389.359
60.91,2353.734
60.92,2386.193
60.93,2311.834
60.94,2190.465
60.95,2206.992
60.96,2280.855
60.97,2300.109
60.98,2299.902
60.99,2243.657
61,2247.951
61.01,2339.35
61.02,2369.362
61.03,2341.511
61.04,2327.811
61.05,2364.015
61.06,2324.849
61.07,2224.993
61.08,2219.402
61.09,2291.495
61.1,2349.938
61.11,2336.299
61.12,2355.136
61.13,2367.045
61.14,2303.184
61.15,2264.016
61.16,2288.317
61.17,2344.02
61.18,2377.544
61.19,2388.889
61.2,2299.503
61.21,2175.819
61.22,2219.987
61.23,2348.467
61.24,2308.633
61.25,2259.385
61.26,2369.995
61.27,2347.854
61.28,2284.88
61.29,2290.061
61.3,2292.973
61.31,2293.33
61.32,2292.579
61.33,2291.106
61.34,2239.177
61.35,2330.588
61.36,2478.237
61.37,2490.808
61.38,2340.604
61.39,2302.363
61.4,2410.759
61.41,2346.56
61.42,2339.221
61.43,2424.808
61.44,2438.1
61.45,2426.822
61.46,2423.13
61.47,2429.483
61.48,2377.403
61.49,2390.417
61.5,2370.531
61.51,2265.529
61.52,2366.276
61.53,2513.644
61.54,2392.816
61.55,2315.068
61.56,2435.238
61.57,2399.916
61.58,2328.113
61.59,2373.063
61.6,2361.999
61.61,2352.109
61.62,2364.036
61.63,2273.813
61.64,2227.222
61.65,2308.031
61.66,2354.346
61.67,2402.82
61.68,2517.684
61.69,2504.799
61.7,2421.118
61.71,2449.437
61.72,2493.393
61.73,2358.839
61.74,2268.53
61.75,2337.916
61.76,2355.984
61.77,2366.312
61.78,2411.062
61.79,2527.778
61.8,2511.044
61.81,2474.577
61.82,2431.754
61.83,2404.75
61.84,2439.547
61.85,2454.134
61.86,2419.863
61.87,2484.931
61.88,2549.593
61.89,2436.119
61.9,2394.129
61.91,2496.442
61.92,2533.862
61.93,2552.323
61.94,2601.904
61.95,2659.73
61.96,2647.693
61.97,2632.935
61.98,2616.667
61.99,2621.25
62,2604.916
62.01,2553.974
62.02,2625.639
62.03,2750.772
62.04,2686.999
62.05,2648.12
62.06,2702.584
62.07,2716.39
62.08,2690.068
62.09,2751.51
62.1,2905.982
62.11,2939.741
62.12,2801.098
62.13,2811.061
62.14,2832.333
62.15,2855.146
62.16,2911.487
62.17,2815.867
62.18,2892.843
62.19,3034.019
62.2,2951.387
62.21,2971.331
62.22,3080.167
62.23,3187.792
62.24,3236.095
62.25,3261.641
62.26,3442.535
62.27,3683.351
62.28,3835.475
62.29,3962.812
62.3,4250.633
62.31,4562.427
62.32,5039.094
62.33,5533.048
62.34,6087.877
62.35,6829.906
62.36,7620.35
62.37,8739.229
62.38,10165.12
62.39,11575.51
62.4,12935.35
62.41,14206.22
62.42,14849.14
62.43,14698.25
62.44,14146.24
62.45,13457.81
62.46,12368.75
62.47,10904.88
62.48,9551.602
62.49,8481.421
62.5,7878.652
62.51,7521.465
62.52,7145.01
62.53,6852.502
62.54,7097.746
62.55,7714.006
62.56,8139.313
62.57,8422.358
62.58,8893.222
62.59,9159.921
62.6,9080.802
62.61,8714.07
62.62,8278.06
62.63,7926.158
62.64,7372.085
62.65,6658.364
62.66,5820.608
62.67,5259.209
62.68,4856.149
62.69,4474.016
62.7,4084.649
62.71,3941.44
62.72,3791.228
62.73,3584.131
62.74,3464.956
62.75,3300.343
62.76,3228.625
62.77,3237.627
62.78,3099.444
62.79,3035.025
62.8,3014.788
62.81,3037.347
62.82,3070.199
62.83,2988.597
62.84,2883.268
62.85,2818.48
62.86,2835.069
62.87,2957.561
62.88,2887.012
62.89,2874.267
62.9,2804.064
62.91,2735.323
62.92,2709.389
62.93,2745.25
62.94,2897.049
62.95,3005.272
62.96,2941.392
62.97,2773.675
62.98,2778.522
62.99,2683.355
63,2540.397
63.01,2519.69
63.02,2662.146
63.03,2684.112
63.04,2621.834
63.05,2566.378
63.06,2600.535
63.07,2639.526
63.08,2576.628
63.09,2525.343
63.1,2624.597
63.11,2602.799
63.12,2486.93
63.13,2532.43
63.14,2522.671
63.15,2528.684
63.16,2457.257
63.17,2442.445
63.18,2405.076
63.19,2453.786
63.2,2495.147
63.21,2374.314
63.22,2364.577
63.23,2428.318
63.24,2409.375
63.25,2514.839
63.26,2578.969
63.27,2527.531
63.28,2449.605
63.29,2446.806
63.3,2541.505
63.31,2614.744
63.32,2567.089
63.33,2495.385
63.34,2458.653
63.35,2564.331
63.36,2535.301
63.37,2407.634
63.38,2362.941
63.39,2466.642
63.4,2434.131
63.41,2428.548
63.42,2422.373
63.43,2393.387
63.44,2442.307
63.45,2403.818
63.46,2440.238
63.47,2504.83
63.48,2528.517
63.49,2355.246
63.5,2340.343
63.51,2425.869
63.52,2480.581
63.53,2580.927
63.54,2624.216
63.55,2590.911
63.56,2598.379
63.57,2666.774
63.58,2581.703
63.59,2496.158
63.6,2598.393
63.61,2729.732
63.62,2806.666
63.63,2803.308
63.64,2815.998
63.65,2762.784
63.66,2728.966
63.67,2782.777
63.68,2793.613
63.69,2852.906
63.7,2675.111
63.71,2684.773
63.72,2733.377
63.73,2881.137
63.74,2954.573
63.75,2965.893
63.76,2896.413
63.77,2957.92
63.78,2931.179
63.79,3108.689
63.8,3211.075
63.81,3240.424
63.82,3415.273
63.83,3519.473
63.84,3537.208
63.85,3757.407
63.86,4081.292
63.87,4317.911
63.88,4710.134
63.89,5129.064
63.9,5506.077
63.91,6347.234
63.92,7371.496
63.93,8202.702
63.94,9322.05
63.95,10587.91
63.96,11785.23
63.97,12881.07
63.98,14035.32
63.99,14544.07
64,14347.82
64.01,13614.24
64.02,12453.35
64.03,11301.94
64.04,10049
64.05,8874.179
64.06,8175.619
64.07,7463.274
64.08,7037.784
64.09,7287.901
64.1,7232.697
64.11,7029.548
64.12,7432.862
64.13,7642.181
64.14,7814.274
64.15,8263.867
64.16,8612.948
64.17,8710.52
64.18,8600.688
64.19,8205.893
64.2,7738.429
64.21,6946.539
64.22,6201.987
64.23,5622.916
64.24,4962.31
64.25,4678.785
64.26,4379.42
64.27,4085.275
64.28,3798.473
64.29,3720.475
64.3,3470.367
64.31,3255.556
64.32,3240.439
64.33,3131.205
64.34,2917.177
64.35,2850.957
64.36,2835.624
64.37,2849.008
64.38,2854.166
64.39,2791.971
64.4,2709.57
64.41,2613.541
64.42,2709.03
64.43,2766.598
64.44,2664.455
64.45,2633.228
64.46,2720.019
64.47,2691.363
64.48,2604.554
64.49,2562.539
64.5,2498.916
64.51,2514.961
64.52,2578.49
64.53,2471.75
64.54,2393.599
64.55,2376.229
64.56,2419.841
64.57,2438.603
64.58,2441.168
64.59,2366.009
64.6,2410.07
64.61,2410.739
64.62,2424.041
64.63,2376.136
64.64,2337.277
64.65,2331.047
64.66,2433.275
64.67,2351.988
64.68,2216.146
64.69,2260.948
64.7,2374.091
64.71,2456.199
64.72,2525.473
64.73,2363.083
64.74,2362.407
64.75,2324.485
64.76,2347.488
64.77,2277.52
64.78,2277.975
64.79,2398.625
64.8,2329.326
64.81,2294.758
64.82,2337.677
64.83,2302.314
64.84,2409.069
64.85,2346.315
64.86,2362.074
64.87,2385.174
64.88,2352.732
64.89,2447.947
64.9,2552.169
64.91,2410.386
64.92,2347.281
64.93,2323.409
64.94,2282.999
64.95,2337.101
64.96,2342.905
64.97,2413.365
64.98,2335.81
64.99,2157.304
65,2098.74
65.01,2203.287
65.02,2178.416
65.03,2268.778
65.04,2225.145
65.05,2107.655
65.06,2245.069
65.07,2417.281
65.08,2325.255
65.09,2294.376
65.1,2193.338
65.11,2174.615
65.12,2283.333
65.13,2315.338
65.14,2481.218
65.15,2386.036
65.16,2466.667
65.17,2473.908
65.18,2495.853
65.19,2362.664
65.2,2307.933
65.21,2328.531
65.22,2364.313
65.23,2337.51
65.24,2261.888
65.25,2258.167
65.26,2216.317
65.27,2288.687
65.28,2322.983
65.29,2305.073
65.3,2175.416
65.31,2256.181
65.32,2183.674
65.33,2178.902
65.34,2334.969
65.35,2140.243
65.36,2247.02
65.37,2388.623
65.38,2243.218
65.39,2260.022
65.4,2176.35
65.41,2173.765
65.42,2229.282
65.43,2296.032
65.44,2411.051
65.45,2316.668
65.46,2197.238
65.47,2185.331
65.48,2237.523
65.49,2230.494
65.5,2251.35
65.51,2254.398
65.52,2214.9
65.53,2272.715
65.54,2203.022
65.55,2271.259
65.56,2300.99
65.57,2280.932
65.58,2372.773
65.59,2250.641
65.6,2254.918
65.61,2253.8
65.62,2274.52
65.63,2219.322
65.64,2324.668
65.65,2270.943
65.66,2054.251
65.67,2186.939
65.68,2254.434
65.69,2207.239
65.7,2280.456
65.71,2369.42
65.72,2162.295
65.73,2187.521
65.74,2308.481
65.75,2229.012
65.76,2146.754
65.77,2163.225
65.78,2137.323
65.79,2175.62
65.8,2197.117
65.81,2142.902
65.82,2322.781
65.83,2265.642
65.84,2163.775
65.85,2245.421
65.86,2305.015
65.87,2306.445
65.88,2368.267
65.89,2382.803
65.9,2363.044
65.91,2230.584
65.92,2321.491
65.93,2392.33
65.94,2106.653
65.95,2189.501
65.96,2370.699
65.97,2451.635
65.98,2301.492
65.99,2308.764
66,2234.643
66.01,2318.213
66.02,2450
66.03,2442.324
66.04,2361.587
66.05,2366.667
66.06,2369.012
66.07,2390.254
66.08,2336.588
66.09,2252.293
66.1,2278.688
66.11,2292.954
66.12,2331.27
66.13,2239.108
66.14,2193.22
66.15,2373.973
66.16,2388.799
66.17,2326.531
66.18,2380.342
66.19,2409.839
66.2,2387.716
66.21,2310.561
66.22,2372.222
66.23,2359.095
66.24,2190.783
66.25,2154.53
66.26,2282.533
66.27,2269.843
66.28,2242.821
66.29,2288.597
66.3,2207.246
66.31,2163.601
66.32,2271.843
66.33,2254.246
66.34,2087.81
66.35,2160.721
66.36,2302.685
66.37,2187.689
66.38,2250.719
66.39,2265.387
66.4,2320.364
66.41,2208.663
66.42,2176.726
66.43,2242.042
66.44,2208.954
66.45,2257.409
66.46,2201.333
66.47,2226.182
66.48,2288.235
66.49,2277.778
66.5,2272.014
66.51,2182.532
66.52,2267.072
66.53,2356.42
66.54,2190.708
66.55,2317.883
66.56,2337.686
66.57,2315.774
66.58,2300.589
66.59,2305.578
66.6,2209.588
66.61,2276.212
66.62,2146.98
66.63,2199.179
66.64,2291.643
66.65,2331.923
66.66,2094.001
66.67,2194.976
66.68,2203.979
66.69,2181.309
66.7,2365.641
66.71,2339.884
66.72,2243.443
66.73,2218.515
66.74,2144.259
66.75,2258.46
66.76,2204.52
66.77,2307.904
66.78,2359.025
66.79,2305.166
66.8,2167.344
66.81,2188.675
66.82,2318.862
66.83,2369.408
66.84,2292.103
66.85,2095.497
66.86,2123.467
66.87,2158.825
66.88,2245.653
66.89,2278.968
66.9,2310.134
66.91,2281.41
66.92,2228.346
66.93,2246.309
66.94,2300.55
66.95,2313.237
66.96,2212.176
66.97,2244.095
66.98,2234.192
66.99,2261.617
67,2274.959
67.01,2185.125
67.02,2246.684
67.03,2320.966
67.04,2278.24
67.05,2295.201
67.06,2321.332
67.07,2288.743
67.08,2285.187
67.09,2354.019
67.1,2293.486
67.11,2259.308
67.12,2411.767
67.13,2433.884
67.14,2222.348
67.15,2225.815
67.16,2138.05
67.17,2102.926
67.18,2242.087
67.19,2393.887
67.2,2363.951
67.21,2226.296
67.22,2149.897
67.23,2146.15
67.24,2238.889
67.25,2238.699
67.26,2228.79
67.27,2288.353
67.28,2257.027
67.29,2349.329
67.3,2304.663
67.31,2245.072
67.32,2288.51
67.33,2261.695
67.34,2306.258
